transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag
2652,10023,20083,37579.25,2025-12-29 03:14:23.295295,772,UPI,0
2653,10003,20084,12942.0,2026-01-16 06:07:23.295295,836,UPI,0
2654,10018,20085,23026.76,2026-01-04 15:03:23.295295,93,NEFT,0
2655,10074,20000,27072.2,2026-01-21 16:05:23.295295,131,RTGS,0
2656,10076,20025,21156.2,2026-02-27 14:42:23.295295,734,NEFT,0
2657,10060,20045,33909.94,2026-01-16 03:53:23.295295,113,UPI,0
2658,10003,20069,17606.01,2026-02-04 18:03:23.295295,820,RTGS,0
2659,10076,20084,42183.17,2026-02-23 03:48:23.295295,514,IMPS,0
2660,10025,20006,23357.18,2026-01-27 00:25:23.295295,20,RTGS,0
2661,10072,20049,7889.65,2026-01-10 21:06:23.295295,573,IMPS,0
2662,10029,20099,41979.25,2026-01-10 04:17:23.295295,380,UPI,0
2663,10036,20053,2436.64,2026-01-30 22:01:23.295295,182,NEFT,0
2664,10069,20100,34804.65,2026-01-10 08:18:23.295295,553,IMPS,0
2665,10032,20072,2005.19,2026-01-07 12:15:23.295295,367,NEFT,0
2666,10079,20071,29148.92,2026-01-27 11:06:23.295295,357,NEFT,0
2667,10047,20074,16676.54,2026-01-03 03:14:23.295295,529,NEFT,0
2668,10049,20058,22190.71,2026-02-06 18:34:23.295295,920,UPI,0
2669,10050,20027,29624.43,2026-02-08 12:01:23.295295,328,RTGS,0
2670,10043,20031,39726.77,2026-02-04 00:55:23.295295,237,RTGS,0
2671,10081,20036,11621.31,2026-02-28 14:18:23.295295,383,NEFT,0
2672,10089,20030,40370.16,2026-01-14 05:41:23.295295,503,NEFT,0
2673,10048,20023,25458.78,2026-02-08 23:46:23.295295,801,RTGS,0
2674,10093,20036,32945.15,2026-01-28 01:27:23.295295,756,NEFT,0
2675,10055,20087,20401.11,2026-02-26 10:19:23.295295,153,UPI,0
2676,10071,20039,21201.5,2026-01-20 20:05:23.295295,204,RTGS,0
2677,10082,20050,49854.16,2026-01-22 15:52:23.295295,985,IMPS,1
2678,10064,20077,21389.44,2026-01-28 03:38:23.295295,983,IMPS,0
2679,10085,20023,40003.65,2026-01-14 09:20:23.295295,131,RTGS,0
2680,10097,20016,30158.92,2026-02-12 04:49:23.295295,78,IMPS,0
2681,10022,20037,49060.56,2026-02-12 16:30:23.295295,307,NEFT,0
2682,10040,20012,12908.04,2026-02-10 17:53:23.295295,526,IMPS,0
2683,10077,20021,15331.45,2026-01-10 03:41:23.295295,605,RTGS,0
2684,10007,20071,18604.19,2026-02-06 14:13:23.295295,298,NEFT,0
2685,10087,20007,9284.75,2026-01-24 21:55:23.295295,91,IMPS,1
2686,10044,20054,28557.46,2026-01-20 07:32:23.295295,992,IMPS,0
2687,10087,20077,41140.69,2026-01-27 02:18:23.295295,173,UPI,0
2688,10083,20026,31293.29,2026-01-27 14:41:23.295295,170,RTGS,0
2689,10074,20085,49481.49,2026-01-27 02:02:23.295295,799,IMPS,0
2690,10031,20008,33008.34,2026-01-23 06:25:23.295295,664,UPI,0
2691,10016,20079,12235.69,2026-02-28 22:41:23.295295,932,RTGS,0
2692,10019,20019,7377.23,2026-01-26 22:48:23.295295,410,UPI,0
2693,10041,20015,13353.03,2026-01-28 05:41:23.295295,391,RTGS,0
2694,10068,20030,24524.89,2026-01-09 01:06:23.295295,735,NEFT,0
2695,10088,20046,25737.26,2026-01-15 23:52:23.295295,246,IMPS,0
2696,10012,20080,46455.04,2025-12-30 20:19:23.295295,595,IMPS,0
2697,10009,20085,27021.56,2026-01-17 19:40:23.295295,673,NEFT,0
2698,10063,20087,31531.69,2026-02-03 23:22:23.295295,880,NEFT,0
2699,10084,20086,8291.64,2026-02-19 08:59:23.295295,303,NEFT,0
2700,10047,20069,2249.04,2026-02-24 16:08:23.295295,332,NEFT,0
2701,10071,20076,9143.71,2026-02-13 23:53:23.295295,457,UPI,0
2702,10083,20083,40704.83,2026-01-20 11:57:23.295295,500,UPI,0
2703,10095,20082,14092.76,2026-02-25 04:42:23.295295,762,UPI,0
2704,10081,20072,12665.46,2026-02-14 07:26:23.295295,812,IMPS,0
2705,10019,20075,35520.62,2026-02-12 02:54:23.295295,825,IMPS,0
2706,10026,20092,838.66,2026-02-03 13:47:23.295295,333,IMPS,0
2707,10026,20085,22683.58,2026-02-27 15:12:23.295295,813,NEFT,0
2708,10005,20060,15580.45,2025-12-27 02:35:23.295295,225,IMPS,0
2709,10069,20019,31916.36,2026-01-05 10:10:23.295295,925,UPI,0
2710,10060,20008,6838.55,2026-03-02 02:21:23.295295,538,IMPS,0
2711,10024,20086,19216.07,2026-02-22 22:41:23.295295,265,NEFT,1
2712,10029,20048,29301.56,2026-01-02 00:21:23.295295,339,NEFT,0
2713,10037,20083,2170.17,2026-02-10 00:22:23.295295,954,RTGS,0
2714,10066,20017,4950.59,2026-01-20 22:16:23.295295,619,RTGS,0
2715,10096,20037,21107.3,2026-02-24 23:40:23.295295,467,IMPS,0
2716,10033,20058,35946.77,2026-02-26 07:16:23.295295,196,IMPS,1
2717,10054,20078,6464.0,2026-01-17 07:09:23.295295,730,IMPS,0
2718,10093,20070,25493.35,2026-01-20 03:07:23.295295,275,NEFT,0
2719,10042,20027,1390.86,2026-02-19 08:38:23.295295,155,UPI,0
2720,10008,20048,44138.31,2026-02-23 01:10:23.295295,931,RTGS,0
2721,10010,20058,8646.04,2025-12-31 19:26:23.295295,882,IMPS,1
2722,10007,20058,2333.82,2026-02-26 02:18:23.295295,669,RTGS,0
2723,10026,20061,49270.57,2026-02-12 06:54:23.295295,939,UPI,0
2724,10005,20027,3540.42,2026-01-29 14:41:23.295295,423,IMPS,0
2725,10035,20042,17696.42,2026-02-01 01:45:23.295295,458,UPI,0
2726,10044,20064,18304.19,2026-01-18 08:40:23.295295,567,NEFT,0
2727,10011,20076,7803.15,2026-01-04 05:29:23.295295,991,NEFT,0
2728,10061,20025,24862.98,2026-02-17 03:00:23.295295,447,UPI,0
2729,10053,20009,20836.93,2026-01-24 04:17:23.295295,338,RTGS,0
2730,10055,20062,23113.74,2026-02-20 06:22:23.295295,496,IMPS,0
2731,10078,20040,2186.38,2026-02-05 00:13:23.295295,372,NEFT,1
2732,10094,20063,21781.02,2026-02-28 20:21:23.295295,596,IMPS,0
2733,10018,20038,14064.3,2026-02-25 05:29:23.295295,562,IMPS,0
2734,10013,20097,30621.98,2026-01-01 07:10:23.295295,591,RTGS,0
2735,10087,20024,21239.25,2026-01-13 12:09:23.295295,646,IMPS,0
2736,10021,20080,36731.03,2026-03-01 08:35:23.295295,602,RTGS,0
2737,10041,20067,2769.2,2026-01-25 19:48:23.295295,589,IMPS,0
2738,10041,20039,33777.29,2026-01-07 02:35:23.295295,548,NEFT,0
2739,10006,20018,43404.0,2026-01-30 08:23:23.295295,604,NEFT,0
2740,10054,20089,34237.39,2026-02-19 17:51:23.295295,816,NEFT,0
2741,10079,20058,33334.48,2026-01-19 22:19:23.295295,501,NEFT,0
2742,10006,20018,35815.8,2026-02-11 06:51:23.295295,64,NEFT,0
2743,10009,20044,24817.99,2026-02-09 09:42:23.295295,227,UPI,0
2744,10073,20030,18442.22,2026-02-25 16:17:23.295295,750,NEFT,0
2745,10088,20067,41198.88,2026-02-10 01:32:23.295295,157,UPI,0
2746,10038,20050,25974.05,2026-01-12 03:51:23.295295,992,IMPS,0
2747,10057,20028,33273.34,2026-02-20 21:41:23.295295,881,UPI,0
2748,10064,20080,29094.43,2026-02-04 11:29:23.295295,481,UPI,1
2749,10024,20060,9707.36,2026-02-26 14:25:23.295295,373,RTGS,1
2750,10072,20024,25052.33,2026-02-07 13:08:23.295295,391,IMPS,0
2751,10016,20019,25081.25,2026-02-14 06:01:23.295295,60,UPI,0
2752,10060,20084,46019.47,2025-12-26 10:24:23.295295,137,RTGS,0
2753,10042,20093,42471.28,2026-02-04 10:43:23.295295,409,RTGS,0
2754,10062,20010,1464.67,2025-12-28 10:31:23.295295,245,RTGS,0
2755,10012,20091,47597.1,2026-01-06 22:48:23.295295,295,NEFT,0
2756,10068,20022,12699.89,2026-01-24 00:32:23.295295,548,NEFT,0
2757,10089,20068,42819.83,2026-01-08 13:23:23.295295,723,NEFT,0
2758,10026,20039,32772.94,2026-02-25 12:06:23.295295,972,IMPS,0
2759,10031,20069,22213.92,2026-01-12 00:00:23.295295,299,NEFT,0
2760,10050,20004,39196.56,2026-02-06 14:43:23.295295,512,IMPS,0
2761,10095,20074,25595.12,2026-01-25 14:46:23.295295,134,IMPS,0
2762,10033,20057,44469.6,2026-03-04 02:50:23.295295,166,NEFT,0
2763,10041,20000,13657.15,2026-01-22 21:53:23.295295,611,IMPS,0
2764,10032,20004,6188.03,2025-12-25 23:21:23.295295,353,RTGS,0
2765,10062,20000,9077.53,2026-02-04 19:17:23.295295,80,NEFT,0
2766,10016,20081,38876.69,2026-01-20 11:04:23.295295,851,UPI,1
2767,10067,20046,12116.56,2026-01-15 21:14:23.295295,775,NEFT,0
2768,10033,20050,48204.82,2026-01-13 22:16:23.295295,229,RTGS,0
2769,10034,20050,10469.26,2026-02-01 03:52:23.295295,818,UPI,0
2770,10003,20073,9999.95,2026-01-27 13:35:23.295295,859,NEFT,0
2771,10004,20038,7680.65,2025-12-30 04:05:23.295295,156,RTGS,0
2772,10100,20078,42070.25,2026-02-09 19:09:23.295295,310,NEFT,0
2773,10037,20018,26618.67,2026-01-22 07:27:23.295295,312,UPI,0
2774,10010,20086,8714.49,2026-01-29 01:11:23.295295,643,NEFT,0
2775,10044,20023,2722.64,2026-02-03 03:44:23.295295,463,NEFT,0
2776,10069,20095,34315.41,2026-01-22 12:43:23.295295,814,NEFT,0
2777,10003,20013,13003.56,2026-01-23 04:04:23.295295,351,UPI,0
2778,10046,20043,1116.73,2025-12-25 11:44:23.295295,883,UPI,0
2779,10023,20042,8063.55,2026-02-25 18:18:23.295295,220,RTGS,0
2780,10056,20026,26100.67,2026-01-16 18:32:23.295295,613,UPI,0
2781,10076,20090,27643.73,2026-01-05 02:00:23.295295,27,UPI,0
2782,10006,20024,10343.21,2026-02-22 19:05:23.295295,506,UPI,0
2783,10014,20073,16247.43,2025-12-27 22:19:23.295295,497,IMPS,0
2784,10000,20026,25773.29,2026-02-27 20:05:23.295295,46,IMPS,0
2785,10091,20035,40694.66,2026-01-14 22:07:23.295295,129,RTGS,0
2786,10058,20078,1372.14,2026-02-07 07:06:23.295295,929,NEFT,0
2787,10045,20089,6647.73,2026-01-18 03:31:23.295295,328,RTGS,0
2788,10100,20073,42392.19,2026-02-11 20:38:23.295295,574,RTGS,0
2789,10050,20043,21103.37,2026-02-27 16:05:23.295295,185,NEFT,0
2790,10022,20023,7073.08,2026-03-04 12:59:23.295295,614,NEFT,1
2791,10004,20079,37531.66,2026-01-07 06:17:23.295295,330,NEFT,0
2792,10013,20015,15216.34,2026-02-22 14:22:23.295295,950,NEFT,0
2793,10080,20012,29698.11,2026-02-25 09:41:23.295295,868,RTGS,0
2794,10062,20058,23316.06,2026-01-23 21:45:23.295295,511,NEFT,0
2795,10084,20013,42715.03,2026-02-05 03:37:23.295295,262,IMPS,0
2796,10097,20087,40248.99,2026-02-13 20:55:23.295295,326,NEFT,0
2797,10079,20082,1865.63,2026-02-04 06:13:23.295295,658,NEFT,0
2798,10092,20091,32523.53,2026-02-28 17:38:23.295295,521,IMPS,0
2799,10059,20090,5937.11,2026-01-11 16:49:23.295295,621,NEFT,0
2800,10023,20067,6042.0,2026-01-05 11:25:23.295295,537,RTGS,0
2801,10019,20092,14824.96,2026-01-18 05:37:23.295295,206,IMPS,0
2802,10072,20070,17740.57,2026-01-02 03:17:23.295295,94,NEFT,0
2803,10043,20047,25800.21,2025-12-28 22:47:23.295295,135,UPI,0
2804,10033,20059,45752.67,2026-02-07 07:42:23.295295,952,RTGS,0
2805,10011,20015,43946.81,2026-01-17 10:27:23.295295,640,RTGS,0
2806,10080,20078,22262.65,2026-02-09 22:26:23.295295,995,UPI,1
2807,10048,20100,44058.24,2025-12-29 19:29:23.295295,583,UPI,1
2808,10097,20056,2275.83,2026-02-15 15:48:23.295295,955,IMPS,0
2809,10075,20036,11085.71,2026-01-08 18:32:23.295295,52,NEFT,1
2810,10006,20003,27926.99,2026-01-17 13:06:23.295295,18,NEFT,0
2811,10016,20081,16980.51,2026-01-29 12:37:23.295295,67,UPI,0
2812,10028,20056,29027.05,2026-01-09 10:29:23.295295,421,RTGS,0
2813,10077,20091,45597.86,2025-12-30 21:19:23.295295,248,NEFT,0
2814,10100,20086,45552.84,2026-02-22 17:58:23.295295,637,UPI,0
2815,10031,20035,39665.79,2026-01-17 05:31:23.295295,158,RTGS,0
2816,10009,20046,22562.99,2026-02-25 19:38:23.295295,671,RTGS,0
2817,10007,20017,21587.58,2026-01-04 07:19:23.295295,818,RTGS,0
2818,10042,20008,31069.69,2026-02-25 00:19:23.295295,74,UPI,0
2819,10020,20038,39572.98,2026-01-20 00:08:23.295295,569,IMPS,0
2820,10015,20015,29458.09,2026-01-31 16:18:23.295295,541,NEFT,0
2821,10050,20050,2273.02,2026-01-06 23:52:23.295295,853,UPI,0
2822,10007,20097,46010.74,2026-02-23 11:04:23.295295,919,RTGS,0
2823,10004,20033,14571.86,2026-01-20 18:54:23.295295,510,IMPS,0
2824,10013,20015,11371.36,2026-01-03 10:51:23.295295,902,RTGS,0
2825,10030,20046,47665.66,2026-01-24 22:25:23.295295,163,NEFT,0
2826,10021,20071,23938.81,2026-01-18 15:23:23.295295,199,NEFT,0
2827,10004,20020,852.73,2026-02-11 06:31:23.295295,698,IMPS,1
2828,10096,20072,17555.88,2026-01-01 14:07:23.295295,423,RTGS,0
2829,10059,20058,1929.89,2026-03-03 16:45:23.295295,857,NEFT,0
2830,10031,20095,24709.92,2026-01-08 12:47:23.295295,48,IMPS,0
2831,10010,20008,2218.09,2026-01-09 02:20:23.295295,377,NEFT,0
2832,10052,20070,40586.9,2026-01-26 14:21:23.295295,784,RTGS,0
2833,10023,20025,13311.05,2026-01-13 19:30:23.295295,489,UPI,0
2834,10081,20038,33129.71,2026-02-17 06:38:23.295295,42,UPI,0
2835,10077,20001,33706.02,2026-03-02 19:53:23.295295,241,NEFT,0
2836,10044,20094,48486.17,2026-02-17 23:26:23.295295,667,IMPS,0
2837,10071,20068,8767.69,2026-02-15 13:17:23.295295,704,UPI,0
2838,10100,20089,21024.14,2026-01-05 02:11:23.295295,722,NEFT,0
2839,10086,20032,48304.33,2026-02-11 09:33:23.295295,93,IMPS,0
2840,10051,20016,17260.78,2026-03-01 09:01:23.295295,441,NEFT,0
2841,10074,20008,28138.14,2026-01-11 08:13:23.295295,6,RTGS,0
2842,10018,20034,36450.17,2026-03-03 15:17:23.295295,216,IMPS,0
2843,10017,20017,4800.32,2026-01-15 13:20:23.295295,931,RTGS,0
2844,10095,20027,6894.13,2026-02-14 07:16:23.295295,240,IMPS,0
2845,10084,20020,39185.85,2026-03-02 19:54:23.295295,948,RTGS,0
2846,10098,20019,6113.36,2026-03-02 07:01:23.295295,527,RTGS,0
2847,10053,20079,43636.86,2026-01-09 03:15:23.295295,94,RTGS,1
2848,10058,20047,46068.03,2025-12-27 19:46:23.295295,112,UPI,1
2849,10004,20023,23145.34,2026-01-18 07:11:23.295295,581,UPI,0
2850,10089,20058,47251.5,2026-02-02 16:45:23.295295,560,NEFT,0
2851,10009,20007,24400.74,2026-01-24 05:00:23.295295,115,NEFT,0
2852,10073,20011,10162.76,2026-01-23 14:16:23.295295,415,NEFT,0
2853,10043,20051,22116.85,2026-03-02 11:45:23.295295,991,RTGS,0
2854,10022,20035,5158.7,2026-02-21 08:46:23.295295,26,NEFT,0
2855,10011,20038,23190.97,2025-12-30 14:15:23.295295,743,NEFT,0
2856,10017,20067,45247.93,2025-12-25 09:28:23.295295,728,NEFT,0
2857,10004,20027,13904.68,2026-02-22 12:59:23.295295,140,NEFT,0
2858,10051,20082,22254.54,2026-01-10 16:19:23.295295,925,RTGS,0
2859,10001,20044,28781.82,2026-02-03 22:49:23.295295,983,IMPS,0
2860,10001,20009,41966.47,2026-01-16 03:29:23.295295,125,NEFT,1
2861,10007,20086,11543.03,2026-02-11 09:48:23.295295,503,UPI,0
2862,10022,20049,19830.57,2026-02-10 14:53:23.295295,440,UPI,0
2863,10027,20079,10406.79,2026-01-25 09:36:23.295295,610,NEFT,0
2864,10017,20084,27447.95,2026-02-23 18:23:23.295295,308,UPI,0
2865,10035,20075,31015.96,2026-01-01 21:12:23.295295,667,IMPS,0
2866,10072,20041,25042.01,2026-01-08 20:03:23.295295,585,UPI,0
2867,10053,20096,41649.71,2026-01-08 14:20:23.295295,532,IMPS,0
2868,10093,20013,19040.56,2026-01-01 04:24:23.295295,578,RTGS,0
2869,10033,20053,13347.09,2026-02-08 05:03:23.295295,325,IMPS,0
2870,10038,20030,23489.67,2026-02-20 18:03:23.295295,143,NEFT,0
2871,10064,20100,12086.15,2026-02-26 08:46:23.295295,374,RTGS,0
2872,10041,20099,19829.28,2025-12-28 17:40:23.295295,300,RTGS,0
2873,10091,20091,46927.84,2026-02-01 16:47:23.295295,820,IMPS,0
2874,10074,20078,29232.14,2026-01-29 12:37:23.295295,554,UPI,0
2875,10049,20023,46199.53,2026-01-20 13:59:23.295295,596,NEFT,0
2876,10056,20025,14563.31,2026-02-02 14:53:23.295295,858,NEFT,0
2877,10059,20055,25763.87,2026-01-04 18:39:23.295295,183,RTGS,1
2878,10084,20089,38262.6,2026-01-23 21:15:23.295295,705,RTGS,0
2879,10086,20085,24400.16,2026-01-26 20:41:23.295295,339,IMPS,0
2880,10016,20072,28831.11,2026-02-25 14:13:23.295295,628,UPI,0
2881,10089,20050,41790.83,2026-02-01 16:30:23.295295,925,IMPS,0
2882,10024,20030,9093.61,2026-01-03 11:47:23.295295,204,NEFT,1
2883,10092,20045,36435.01,2026-02-18 12:50:23.295295,8,UPI,1
2884,10099,20069,2287.47,2026-02-25 19:10:23.295295,61,RTGS,0
2885,10045,20097,29887.98,2026-01-12 23:47:23.295295,832,IMPS,0
2886,10035,20083,46407.65,2026-01-17 18:37:23.295295,742,UPI,0
2887,10010,20029,28612.49,2026-01-31 09:24:23.295295,238,UPI,0
2888,10012,20086,2749.22,2026-01-04 15:17:23.295295,859,RTGS,0
2889,10054,20022,32720.37,2026-02-14 15:22:23.295295,26,IMPS,1
2890,10074,20038,41750.88,2026-02-20 07:54:23.295295,200,RTGS,0
2891,10040,20086,14114.82,2026-02-21 10:17:23.295295,969,UPI,0
2892,10008,20018,40956.8,2026-02-08 17:51:23.295295,684,RTGS,0
2893,10001,20003,15719.67,2026-02-10 11:30:23.295295,834,UPI,1
2894,10027,20002,24898.63,2026-01-14 01:19:23.295295,47,NEFT,0
2895,10036,20086,15314.59,2026-01-14 08:38:23.295295,965,RTGS,1
2896,10021,20067,28701.56,2026-02-26 04:07:23.295295,732,UPI,0
2897,10017,20018,15885.59,2025-12-28 13:12:23.295295,500,IMPS,0
2898,10022,20059,26615.88,2026-01-25 08:39:23.295295,44,NEFT,0
2899,10025,20046,15317.68,2026-01-25 17:44:23.295295,594,RTGS,0
2900,10018,20054,29877.9,2026-02-06 02:03:23.295295,121,IMPS,0
2901,10023,20084,12191.07,2026-01-20 16:25:23.295295,777,RTGS,0
2902,10063,20046,19023.37,2026-01-06 00:50:23.295295,918,NEFT,0
2903,10050,20006,31738.09,2026-01-31 03:08:23.295295,46,IMPS,0
2904,10081,20012,31295.99,2026-03-04 10:06:23.295295,732,RTGS,0
2905,10090,20009,43742.41,2026-01-12 17:56:23.295295,558,IMPS,1
2906,10003,20081,36648.88,2026-02-02 06:16:23.295295,845,RTGS,0
2907,10021,20097,44737.98,2026-02-15 10:12:23.295295,140,RTGS,1
2908,10035,20033,35430.81,2026-01-27 02:04:23.295295,654,NEFT,0
2909,10096,20081,1942.54,2026-02-28 20:51:23.295295,437,IMPS,0
2910,10022,20036,17812.07,2026-03-01 00:44:23.295295,981,NEFT,0
2911,10013,20049,20163.56,2025-12-26 04:02:23.295295,588,RTGS,0
2912,10010,20085,41082.57,2026-02-22 13:56:23.295295,517,IMPS,0
2913,10029,20057,35669.45,2026-01-15 08:34:23.295295,689,RTGS,0
2914,10005,20038,25319.32,2026-02-05 04:25:23.295295,31,NEFT,0
2915,10076,20093,7711.49,2026-02-17 18:09:23.295295,478,IMPS,0
2916,10007,20056,42123.25,2026-01-21 18:29:23.295295,795,NEFT,0
2917,10083,20034,22845.44,2026-02-14 01:21:23.295295,538,RTGS,0
2918,10012,20081,10154.29,2026-02-15 16:54:23.295295,741,NEFT,0
2919,10067,20047,26228.49,2026-02-20 01:39:23.295295,407,NEFT,0
2920,10004,20018,45883.31,2026-01-15 09:32:23.295295,114,UPI,0
2921,10049,20037,27236.45,2026-01-18 20:08:23.295295,760,NEFT,0
2922,10020,20080,23234.21,2025-12-26 01:41:23.295295,814,RTGS,0
2923,10051,20061,49735.73,2026-01-14 06:29:23.295295,57,UPI,0
2924,10093,20046,43673.2,2026-02-20 11:49:23.295295,879,RTGS,1
2925,10032,20019,29965.42,2026-02-06 23:56:23.295295,22,RTGS,0
2926,10030,20024,25694.62,2025-12-31 12:20:23.295295,283,UPI,0
2927,10096,20063,24136.62,2026-02-21 22:50:23.295295,244,IMPS,1
2928,10044,20029,10418.47,2026-01-07 08:07:23.295295,965,RTGS,0
2929,10019,20049,18837.35,2026-02-25 22:33:23.295295,541,IMPS,0
2930,10029,20085,10389.07,2026-02-03 15:18:23.295295,55,RTGS,0
2931,10072,20004,30316.96,2026-01-07 15:39:23.295295,920,NEFT,0
2932,10071,20024,37667.91,2026-02-20 09:54:23.295295,75,NEFT,0
2933,10016,20033,31786.31,2026-02-18 20:47:23.295295,658,UPI,0
2934,10084,20007,36022.59,2026-03-04 08:08:23.295295,738,IMPS,0
2935,10026,20019,36476.67,2026-02-12 10:13:23.295295,915,RTGS,0
2936,10033,20084,9311.29,2026-02-27 16:40:23.295295,243,UPI,0
2937,10054,20020,43450.53,2025-12-26 01:17:23.295295,457,RTGS,0
2938,10033,20098,22912.77,2026-01-18 13:49:23.295295,757,IMPS,0
2939,10060,20068,17229.52,2025-12-30 23:01:23.295295,682,NEFT,0
2940,10025,20062,41864.72,2026-02-07 19:05:23.295295,479,IMPS,0
2941,10092,20070,9493.36,2026-02-27 23:12:23.295295,770,NEFT,0
2942,10077,20061,9659.29,2026-01-28 00:19:23.295295,543,IMPS,0
2943,10094,20079,11292.89,2026-02-12 16:07:23.295295,804,NEFT,0
2944,10036,20052,12866.31,2026-01-31 19:43:23.295295,951,NEFT,0
2945,10075,20075,48980.17,2026-02-27 13:27:23.295295,794,IMPS,0
2946,10077,20061,16067.6,2026-02-18 14:25:23.295295,687,RTGS,0
2947,10027,20080,36907.48,2025-12-30 10:16:23.295295,353,RTGS,0
2948,10023,20025,373.96,2026-01-24 12:16:23.295295,232,IMPS,0
2949,10097,20087,47800.12,2025-12-31 21:34:23.295295,814,IMPS,0
2950,10075,20029,25299.37,2026-01-10 06:20:23.295295,228,RTGS,0
2951,10067,20060,41626.63,2025-12-31 04:40:23.295295,558,IMPS,0
2952,10049,20073,21200.81,2026-02-15 15:03:23.295295,308,IMPS,0
2953,10039,20056,49160.15,2026-01-29 04:39:23.295295,821,UPI,0
2954,10096,20071,34640.84,2026-01-28 18:42:23.295295,807,RTGS,0
2955,10037,20024,49198.53,2026-01-07 17:26:23.295295,423,NEFT,0
2956,10095,20029,37270.69,2026-02-21 07:54:23.295295,223,NEFT,0
2957,10028,20073,25336.21,2026-03-01 15:47:23.295295,147,IMPS,0
2958,10031,20097,47481.26,2026-01-09 05:31:23.295295,901,IMPS,0
2959,10010,20026,26497.15,2026-02-02 06:53:23.295295,642,UPI,0
2960,10084,20051,48593.11,2025-12-31 20:46:23.295295,258,NEFT,0
2961,10014,20091,33952.97,2026-02-20 15:14:23.295295,454,UPI,0
2962,10007,20099,4154.21,2026-02-27 10:54:23.295295,609,IMPS,0
2963,10009,20017,32695.82,2026-01-18 15:14:23.295295,203,IMPS,0
2964,10063,20001,27744.93,2026-01-04 20:38:23.295295,24,UPI,0
2965,10046,20072,13256.71,2026-02-07 09:33:23.295295,411,RTGS,0
2966,10048,20012,39862.09,2026-01-22 05:30:23.295295,983,NEFT,0
2967,10076,20087,49068.26,2025-12-26 00:52:23.295295,554,RTGS,0
2968,10000,20018,49056.19,2026-02-16 19:07:23.295295,797,UPI,0
2969,10072,20031,8460.27,2026-02-23 12:02:23.295295,870,NEFT,0
2970,10066,20005,28701.79,2026-02-04 08:37:23.295295,787,IMPS,0
2971,10043,20066,14530.1,2026-03-03 09:46:23.295295,577,RTGS,0
2972,10002,20057,39830.34,2026-03-03 23:31:23.295295,203,UPI,0
2973,10017,20086,27752.37,2026-01-28 04:43:23.295295,776,UPI,1
2974,10070,20080,40287.47,2025-12-29 16:48:23.295295,777,NEFT,0
2975,10057,20020,9064.22,2026-02-18 10:27:23.295295,743,NEFT,0
2976,10004,20029,47577.1,2026-01-27 08:51:23.295295,573,NEFT,0
2977,10095,20056,1899.34,2026-01-29 03:03:23.295295,506,UPI,0
2978,10010,20076,18406.05,2026-02-13 22:29:23.295295,816,IMPS,0
2979,10010,20019,39403.84,2026-02-03 03:58:23.295295,208,NEFT,0
2980,10026,20071,44438.59,2026-01-28 15:16:23.295295,538,IMPS,0
2981,10074,20077,18259.29,2026-03-03 18:57:23.295295,615,IMPS,0
2982,10033,20073,29109.05,2026-02-09 17:42:23.295295,593,NEFT,0
2983,10096,20056,32488.78,2026-02-08 12:38:23.295295,3,RTGS,1
2984,10087,20082,15215.38,2026-02-26 22:59:23.295295,892,NEFT,0
2985,10028,20018,1329.12,2026-02-08 13:15:23.295295,346,NEFT,0
2986,10005,20059,2859.33,2025-12-26 12:32:23.295295,97,RTGS,0
2987,10090,20051,48664.34,2026-02-10 11:26:23.295295,169,RTGS,0
2988,10014,20021,7309.76,2026-03-02 13:44:23.295295,731,UPI,0
2989,10070,20003,15148.86,2025-12-28 22:35:23.295295,124,RTGS,0
2990,10055,20019,32145.49,2025-12-26 23:01:23.295295,501,UPI,0
